Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
Repatha Syringe,Evolocumab,Amgen,10862617.02,19043.0,8715.0,2262.0,570.42572179,1246.4276558,4802.2179576,0.0,23650104.14,41622.0,18476.0,4389.0,568.21162222,1280.044606,5388.4949054,0.0,22720721.1,39666.0,17581.0,4856.0,572.80091514,1292.3452079,4678.8964374,0.0,1632424.97,2861.0,1190.0,670.0,570.57845858,1371.7856891,2436.4551791,0.0,368455.83,640.0,298,104.0,575.71223438,1236.4289597,3542.8445192,0,0.0089974932,0.0023089065
Restasis,Cyclosporine,Allergan Inc.,1048912658.7,136431840.85,1645855.0,565098.0,7.6881807954,637.30563063,1856.1606282,0.0,1058351643.1,124358500.45,1490793.0,501187.0,8.5104889432,709.92528343,2111.6901338,0.0,1355216502.9,144904208.81,1648716.0,563448.0,9.352499241,821.98298731,2405.2201852,0.0,1451534384.0,147818308.25,1610398.0,538644.0,9.8197199062,901.35133304,2694.7935632,0.0,1628418855.6,154949941.54,1684621,581082.0,10.509322168,966.63810769,2802.3908082,0,0.070226266,0.0812790276
Restasis Multidose,Cyclosporine,Allergan Inc.,83351722.47,995537.0,124679.0,63680.0,83.725388881,668.53056625,1308.9152398,0.0,242008198.28,2608042.083,333544.0,122135.0,92.793057235,725.5660371,1981.4811338,0.0,75324014.07,736325.583,97373.0,57722.0,102.29715741,773.56160404,1304.9446324,0.0,55824260.67,521751.85,66267.0,25958.0,106.9938912,842.41418308,2150.5609319,0.0,67251884.89,587278.6,76454,27769.0,114.51444832,879.63853938,2421.8331553,0,0.0702895936,0.0814358885
Restoril,Temazepam,Mallinckrodt Ph,1545660.27,54550.0,1224.0,248.0,28.504878584,1262.7943382,6232.5010887,0.0,1584641.97,50345.0,1148.0,229.0,31.579216758,1380.3501481,6919.8339301,0.0,1699790.99,55619.0,1247.0,289.0,30.596644622,1363.1042422,5881.6297232,0.0,1423306.39,45759.0,980.0,202.0,31.268294298,1452.3534592,7046.0712376,0.0,1385242.65,43455.0,953,168.0,32.00664521,1453.5599685,8245.4919643,0,0.0236134055,0.0293906994
Retacrit,Epoetin Alfa-Epbx,Pfizer US Pharm,,,,,,,,,12079.35,48.0,16.0,12.0,241.6973414,754.959375,1006.6125,1.0,7696435.71,43852.4,13753.0,4118.0,202.10091219,559.61868029,1868.9741889,0.0,23796442.79,134738.3,40475.0,10190.0,194.56540133,587.92940803,2335.2740716,0.0,31828560.92,172176.14,55065,13773.0,201.54722122,578.01799546,2310.9388601,0,0.03588418,-0.058757243
Retevmo,Selpercatinib,Eli Lilly & Co.,,,,,,,,,,,,,,,,,,,,,,,,,6896188.54,41855.0,367.0,128.0,166.22363998,18790.704469,53876.472969,0.0,26343352.67,165430.0,1536,273.0,161.63174188,17150.620228,96495.797326,0,-0.02762482,-0.02762482
Retin-A,Tretinoin,Bausch Health U,1100542.05,581155.0,17425.0,9306.0,1.8775343417,63.158797704,118.26155706,0.0,1315685.4,610830.0,18904.0,9793.0,2.1347150412,69.598254338,134.34957623,0.0,1254087.5,625205.0,19677.0,10212.0,1.9888982905,63.733673832,122.8052781,0.0,1237353.13,638880.0,19767.0,9713.0,1.9259066424,62.596910507,127.39144754,0.0,1447315.2,700210.0,22069,10885.0,2.0536584311,65.581367529,132.96418925,0,0.0663333237,0.0226689749
Retin-A Micro,Tretinoin Microspheres,Bausch Health U,282000.84,20595.0,483.0,201.0,13.688318042,583.85267081,1402.9892537,0.0,273757.79,19810.0,479.0,187.0,13.819463641,571.51939457,1463.9454011,0.0,248388.84,19380.0,471.0,182.0,12.807662761,527.36484076,1364.7738462,0.0,230185.12,17665.0,439.0,180.0,13.035650997,524.33968109,1278.8062222,0.0,235185.1,17975.0,432,165.0,13.130131705,544.4099537,1425.3642424,0,0.0072478703,-0.010354285
Retin-A Micro Pump,Tretinoin Microspheres,Bausch Health U,551326.41,30305.0,578.0,306.0,18.196474286,953.85192042,1801.7202941,0.0,1061048.16,58150.0,1086.0,582.0,18.25130956,977.0240884,1823.1068041,0.0,999156.64,54750.0,1026.0,528.0,18.259741038,973.83688109,1892.3421212,0.0,785377.73,43100.0,803.0,423.0,18.235964709,978.05445828,1856.6849409,0.0,727388.76,39245.0,742,396.0,18.536331682,980.30830189,1836.840303,0,0.0164711315,0.0046369239
Retrovir*,Zidovudine,Viiv Healthcare*,12281.32,6600.0,38.0,,1.8483956443,323.19263158,,1.0,11685.48,7640.0,35.0,,1.8632618424,333.87085714,,1.0,5397.12,3320.0,19.0,,1.615682383,284.05894737,,1.0,5813.91,2480.0,14.0,,2.3316899802,415.27928571,,1.0,5422.45,4260.0,17,,1.6568300654,318.96764706,,1,-0.289429521,-0.026982262
Revatio,Sildenafil Citrate,Pfizer/Viatris,16431457.51,385479.0,2582.0,412.0,42.734086978,6363.8487645,39882.178422,0.0,14249534.44,289622.0,1984.0,315.0,49.284403922,7182.2250202,45236.61727,0.0,10587230.44,213906.0,1432.0,244.0,49.629449828,7393.3173464,43390.288689,0.0,9426297.44,184004.0,1184.0,178.0,51.144867188,7961.3998649,52956.727191,0.0,8648798.13,161447.0,1045,152.0,53.417767631,8276.3618469,56899.987697,0,0.0444404408,0.0573720498
Revcovi,Elapegademase-Lvlr,Leadiant/Chiesi,,,,,,,,,,,,,,,,,10038868.01,1488.0,35.0,,6746.551082,286824.80029,,0.0,16526674.69,2424.0,57.0,,6817.9351031,289941.66123,,0.0,19791686.46,2884.0,65,,6862.5819903,304487.484,,0,0.0065484471,0.0085626167
Revlimid,Lenalidomide,Celgene/BMS,3311187482.8,5281270.99,259573.0,37415.0,626.92601477,12756.286219,88498.93045,0.0,4064871915.6,5828985.0,285915.0,39454.0,697.35425115,14217.064217,103028.13189,0.0,4673095051.6,6267746.0,307890.0,42209.0,745.58849597,15177.807177,110713.23774,0.0,5356050274.6,6742991.0,329864.0,43747.0,794.32802648,16237.14705,122432.40164,0.0,5893547689.0,7014892.0,344297,45601.0,840.17444432,17117.627191,129241.63262,0,0.0577172356,0.0759405957
Rexulti,Brexpiprazole,Otsuka America,154662576.35,4558967.0,148963.0,28522.0,33.926164927,1038.2616915,5422.5712205,0.0,238864197.98,6451003.75,208539.0,36173.0,37.028499784,1145.4173943,6603.3836834,0.0,316604042.32,8044356.39,258992.0,42342.0,39.358152896,1222.4471888,7477.3048585,0.0,358159996.5,8974658.5,282200.0,41111.0,39.908895303,1269.1707884,8712.0234609,0.0,403387369.19,9339086.53,298638,43616.0,43.194646479,1350.7570008,9248.6098952,0,0.0823312986,0.062242782
Reyataz,Atazanavir Sulfate,BMS Primarycare,145170791.74,3523897.0,96283.0,11677.0,44.530434501,1507.7510229,12432.199344,0.0,28086245.65,706978.0,18933.0,4537.0,43.30482906,1483.4545846,6190.4883513,0.0,4284780.82,121356.0,3010.0,771.0,39.284530718,1423.5152226,5557.4329702,0.0,2299538.5,64983.0,1515.0,265.0,39.03083034,1517.8471947,8677.5037736,0.0,1686573.7,47086.0,999,166.0,39.409953719,1688.261962,10160.08253,0,0.0097134336,-0.030077022
Reyvow,Lasmiditan Succinate,Eli Lilly & Co.,,,,,,,,,,,,,,,,,,,,,,,,,2486857.51,30300.0,3658.0,1459.0,82.069276283,679.84076271,1704.4945236,0.0,5806062.1,66639.0,7676,2331.0,87.11723265,756.39162324,2490.8031317,0,0.0615084791,0.0615084791
Rezurock,Belumosudil Mesylate,Kadmon Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21356248.44,40020.0,991,368.0,533.6393913,21550.200242,58033.283804,0,,
Rheumate,Levomefolate/B12/Herb 236,Primus Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60958.59,990.0,19,,61.574333333,3208.3468421,,1,,
Rhofade,Oxymetazoline HCl,Epi Health LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748180.0,95820.0,2952,1860.0,18.244416614,592.20189702,939.88172043,0,,
Rhofade,Oxymetazoline HCl,Allergan Inc.,633397.37,40065.0,1229.0,984.0,15.809244228,515.37621644,643.69651423,0.0,1486971.49,85130.0,2541.0,1570.0,17.467067896,585.19145612,947.11559873,0.0,1663354.56,95150.0,2871.0,1668.0,17.481393169,579.36417973,997.21496403,0.0,194495.81,11115.0,351.0,264.0,17.498498426,554.11911681,736.72655303,0.0,14213.86,810.0,27,20.0,17.547975309,526.43925926,710.693,1,0.0028274931,0.0264291482
Rhofade,Oxymetazoline HCl,Aclairs/Epi Hea,,,,,,,,,,,,,,,,,,,,,,,,,1198452.98,68250.0,2013.0,1214.0,17.559750623,595.35667163,987.19355848,0.0,491011.2,26940.0,827,648.0,18.22610245,593.72575574,757.73333333,0,0.0379476817,0.0379476817
Rhogam Ultra-Filtered Plus,Rho(D) Immune Globulin,Kedrion Biophar,1861.44,17.0,17.0,17.0,109.49647059,109.49647059,109.49647059,1.0,2760.0,25.0,25.0,25.0,110.4,110.4,110.4,1.0,1978.05,18.0,15.0,15.0,109.89166667,131.87,131.87,1.0,1312.88,12.0,12.0,,109.40666667,109.40666667,,1.0,1329.65,12.0,12,11.0,110.80416667,110.80416667,120.87727273,1,0.0127734446,0.0029724245
Rhopressa,Netarsudil Mesylate,Aerie Pharmaceu,,,,,,,,,15643253.42,165181.0,50963.0,23993.0,94.703709385,306.95315072,651.99239028,0.0,77837723.89,749286.0,226566.0,60538.0,103.88252802,343.55430157,1285.7663598,0.0,109355175.17,992802.008,279360.0,68841.0,110.14801973,391.44893746,1588.5181094,0.0,134396762.4,1156279.672,312200,81454.0,116.23205497,430.48290327,1649.9713016,0,0.055235085,0.0706634458
Riabni,Rituximab-Arrx,Amgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68597.66,940.0,19,,72.976234043,3610.4031579,,1,,
Ribavirin,Ribavirin,Aurobindo Pharm,564579.05,442436.0,3570.0,1474.0,1.277777647,158.14539216,383.02513569,0.0,247699.64,176920.0,1588.0,766.0,1.4009485352,155.98214106,323.36767624,0.0,183214.23,147954.0,1520.0,815.0,1.2400024557,120.53567763,224.8027362,0.0,243377.56,185760.0,1862.0,971.0,1.3130160198,130.70760473,250.64630278,0.0,228225.5,199580.0,2095,1091.0,1.1444907089,108.93818616,209.18927589,0,-0.128349775,-0.027164867
Ridaura,Auranofin,Sebela Pharmace,1088740.03,50671.0,702.0,180.0,21.486452409,1550.9117236,6048.5557222,0.0,1570480.32,72337.0,1104.0,201.0,21.710608955,1422.5365217,7813.3349254,0.0,1325139.79,60362.0,1029.0,157.0,21.95321212,1287.7937707,8440.380828,0.0,1202667.36,54680.0,978.0,131.0,21.994648135,1229.721227,9180.6668702,0.0,1072419.72,45898.0,880,121.0,23.365282147,1218.6587727,8862.9728926,0,0.0623167056,0.0211783023
Rifabutin,Rifabutin,Lupin Pharmaceu,2076198.37,158684.0,3106.0,1059.0,13.083854516,668.44764005,1960.5272616,0.0,1992060.98,160248.0,3172.0,1105.0,12.4311129,628.01418033,1802.7701176,0.0,1483576.85,119829.0,2538.0,941.0,12.380783032,584.54564618,1576.5960149,0.0,209243.59,17548.0,448.0,282.0,11.924070549,467.06158482,741.9985461,0.0,31479.6,2444.0,56,28.0,12.880360065,562.13571429,1124.2714286,0,0.0801982437,-0.00391116
Rifabutin,Rifabutin,Greenstone LLC.,3218310.24,257163.0,5272.0,1671.0,12.514670617,610.45338392,1925.9785996,0.0,3133809.16,251734.0,5013.0,1675.0,12.448891131,625.13647716,1870.9308418,0.0,3748229.53,307543.0,6015.0,2113.0,12.187660035,623.14705403,1773.8899811,0.0,4696724.81,396678.0,7985.0,2787.0,11.840144424,588.19346399,1685.2259813,0.0,5620526.68,471103.0,9559,3928.0,11.930568644,587.9827053,1430.8876477,0,0.0076370876,-0.011878316
Rifadin*,Rifampin,Sanofi-Aventis*,45342.05,7785.0,71.0,14.0,5.7283601871,638.62042254,3238.7178571,0.0,38694.85,7236.0,71.0,14.0,5.2817332018,544.99788732,2763.9178571,1.0,72476.28,6626.0,153.0,,10.963894254,473.70117647,,1.0,49173.68,864.0,141.0,,56.913981481,348.74950355,,1.0,42605.37,315.0,122,,135.25514286,349.22434426,,0,1.3764835869,1.204351603
Rifampin*,Rifampin,Versapharm/Akor,1248063.5,1268836.667,24565.0,10186.0,0.984538542,50.806574394,122.52734145,0.0,1175763.64,1257490.0,23719.0,9899.0,0.9349536972,49.570540073,118.77600162,0.0,1200501.23,1210946.0,22729.0,9447.0,0.9905752478,52.818039949,127.07750926,0.0,1270958.24,1269084.0,23633.0,11255.0,1.0014202588,53.778963314,112.92387739,0.0,1240109.87,1271723.0,22112,10192.0,0.9753285652,56.083116407,121.67483026,0,-0.026054689,-0.002346902
Rifampin*,Rifampin,Sandoz,194157.11,155793.0,3041.0,1474.0,1.1934363979,63.846468267,131.72124152,0.0,234144.73,194039.0,3579.0,1616.0,1.1312814678,65.42183012,144.89154084,0.0,401457.99,327263.0,5789.0,2603.0,1.1828488057,69.348417689,154.22896274,0.0,761336.22,623652.0,10951.0,5230.0,1.1887365801,69.52207287,145.57097897,0.0,741448.22,604653.0,10571,4771.0,1.1999293061,70.139837291,155.40729826,0,0.0094156487,0.0013573625
Rifampin*,Rifampin,Mylan Instituti*,158412.79,52346.0,211.0,52.0,2.8141660384,750.77151659,3046.3998077,1.0,8704.06,1137.0,34.0,20.0,9.2883662955,256.00176471,435.203,1.0,26335.12,2286.0,60.0,16.0,12.111173369,438.91866667,1645.945,1.0,58167.33,390.0,50.0,12.0,149.147,1163.3466,4847.2775,0.0,76226.8,2767.5,103,20.0,27.543559169,740.06601942,3811.34,1,-0.815326093,0.7687546122
Rifampin*,Rifampin,Major Pharmaceu,1511.99,1818.0,28.0,23.0,0.8316776678,53.999642857,65.738695652,1.0,3243.69,3736.0,84.0,43.0,0.8682253747,38.615357143,75.434651163,0.0,5524.81,6155.0,155.0,76.0,0.8976133225,35.643935484,72.694868421,0.0,15822.41,18788.0,361.0,236.0,0.842155099,43.829390582,67.044110169,0.0,8856.11,10570.0,228,147.0,0.8378533586,38.842587719,60.245646259,0,-0.005108014,0.0018512485
Rifampin*,Rifampin,Lupin Pharmaceu,1236865.39,1102748.0,21010.0,8156.0,1.1182710453,58.87031842,151.65097965,0.0,1392666.24,1311847.0,23898.0,9089.0,1.0578562585,58.27543058,153.22546375,0.0,1836130.69,1761221.0,29501.0,11554.0,1.0401034461,62.239608488,158.91731781,0.0,2677747.88,2439909.0,40133.0,15273.0,1.0940066943,66.721846859,175.32559942,0.0,3301615.59,2993326.0,49797,18605.0,1.0968071345,66.301495873,177.45851062,0,0.0025598017,-0.004833389
Rifampin*,Rifampin,Lannett Co. Inc,2846217.31,2786682.0,50379.0,19967.0,1.0218936789,56.496105719,142.54606651,0.0,2800911.91,2841506.0,50517.0,19839.0,0.9857579515,55.444937546,141.1821115,0.0,2799308.28,2714260.428,49222.0,19144.0,1.0311398738,56.871079599,146.22379231,0.0,1606409.78,1475801.0,26533.0,12250.0,1.086807386,60.543842762,131.13549224,0.0,860097.86,792287.0,14559,6770.0,1.0847349834,59.076712686,127.04547415,0,-0.001906872,0.0150314143
Rifampin*,Rifampin,App/Fresenius K,152714.56,11704.0,170.0,30.0,13.048065619,898.32094118,5090.4853333,1.0,79211.0,5686.0,97.0,14.0,13.93088287,816.60824742,5657.9285714,1.0,137113.95,22530.0,271.0,16.0,6.0858388815,505.95553506,8569.621875,0.0,108450.08,7781.0,199.0,19.0,13.93780748,544.97527638,5707.8989474,0.0,55943.41,423.0,71,17.0,132.25392435,787.93535211,3290.7888235,0,8.4888614685,0.7842906877
Rifampin*,Rifampin,AHP,7711.15,5656.0,125.0,76.0,1.3018769309,61.6892,101.4625,0.0,6435.65,1873.0,34.0,23.0,3.2262301251,189.28382353,279.81086957,1.0,2504.68,2183.0,41.0,27.0,1.1282923205,61.089756098,92.765925926,1.0,3321.01,3832.0,76.0,49.0,0.8617775962,43.6975,67.775714286,0.0,899.33,952.0,23,12.0,0.9543048973,39.101304348,74.944166667,1,0.1073679584,-0.074706939
Riluzole,Riluzole,Sun Pharmaceuti,589818.2,158478.0,2193.0,649.0,3.7217670592,268.95494756,908.81078582,0.0,743768.72,209547.0,2546.0,688.0,3.5494123991,292.13225452,1081.059186,0.0,1174014.82,337188.0,4297.0,1188.0,3.4817811429,273.21731906,988.22796296,0.0,1384857.9,462833.0,5727.0,1496.0,2.9921330156,241.81210058,925.70715241,0.0,696393.49,357460.0,3982,1191.0,1.9481717954,174.8853566,584.71325777,0,-0.348902009,-0.149411482
Riluzole,Riluzole,Rising Pharm,559119.77,122907.0,1956.0,706.0,4.5491287722,285.84855317,791.95434844,0.0,129633.83,30111.0,546.0,157.0,4.3051984325,237.42459707,825.69318471,0.0,48483.61,13970.0,210.0,62.0,3.4705518969,230.87433333,781.99370968,0.0,33869.64,11130.0,158.0,37.0,3.0430943396,214.36481013,915.39567568,0.0,36617.71,6122.0,76,20.0,5.9813312643,481.81197368,1830.8855,1,0.9655425027,0.0708222986
Riluzole,Riluzole,Mylan,53156.88,17392.0,256.0,83.0,3.0563983441,207.6440625,640.44433735,0.0,29326.12,8186.0,106.0,42.0,3.582472514,276.66150943,698.24095238,0.0,18922.06,7348.0,99.0,40.0,2.5751306478,191.13191919,473.0515,0.0,15612.39,5880.0,87.0,31.0,2.6551683673,179.45275862,503.62548387,0.0,8275.71,4207.0,56,19.0,1.9671285952,147.78053571,435.56368421,0,-0.259132257,-0.10431418
Riluzole,Riluzole,Glenmark Pharma,2664765.91,791382.0,10299.0,2741.0,3.3672308822,258.74025731,972.18748997,0.0,2000486.79,530491.0,6513.0,1741.0,3.7710098569,307.15289268,1149.0446812,0.0,1712956.23,511988.0,5819.0,2270.0,3.3456960515,294.37295583,754.60626872,0.0,3300506.32,1133943.5,11522.0,3290.0,2.9106444192,286.45255338,1003.1934103,0.0,2706045.53,1203985.0,11799,3512.0,2.2475741226,229.34532842,770.51410308,0,-0.22780876,-0.09612103
Riluzole,Riluzole,Ascend Laborato,2405952.88,617360.0,7524.0,2698.0,3.8971635351,319.77045189,891.75421794,0.0,3705291.29,1130366.0,14295.0,3522.0,3.2779571307,259.20190906,1052.04182,0.0,3862688.11,1333086.0,16671.0,4509.0,2.8975535787,231.70104433,856.66181193,0.0,3728618.19,1384069.0,16490.0,4521.0,2.6939539792,226.11389873,824.73306569,0.0,3103924.62,1512864.0,17673,4694.0,2.0516878054,175.6308844,661.25364721,0,-0.238410225,-0.148194065
Riluzole,Riluzole,Apotex Corp,2417393.48,549005.0,7249.0,2200.0,4.4032267101,333.47958063,1098.8152182,0.0,2594123.56,659484.0,7870.0,1952.0,3.9335655755,329.62179924,1328.9567418,0.0,1926445.53,571124.0,6165.0,2152.0,3.3730775278,312.48102676,895.18844331,0.0,89407.68,27289.0,414.0,218.0,3.2763267251,215.96057971,410.12697248,0.0,25071.39,8374.0,103,34.0,2.9939562933,243.4115534,737.39382353,0,-0.086185065,-0.091931517
Rimantadine HCl,Rimantadine HCl,Amneal Pharmace,271093.28,135512.5,2197.0,939.0,2.000503865,123.39248066,288.70423855,0.0,306296.37,138505.5,2283.0,934.0,2.2114383183,134.1639816,327.94043897,0.0,259612.19,117856.5,1785.0,714.0,2.2027821121,145.4410028,363.602507,0.0,232017.15,103251.5,1538.0,522.0,2.2471068217,150.85640442,444.47729885,0.0,197902.32,86520.0,1107,357.0,2.2873592233,178.77355014,554.34823529,0,0.0179129898,0.0340671576
Rimso-50,Dimethyl Sulfoxide,Mylan Instituti,861897.59,75618.0,868.0,259.0,11.398047952,992.96957373,3327.7899228,0.0,740761.67,64527.0,757.0,212.0,11.479871527,978.54910172,3494.1588208,0.0,660603.86,53896.0,650.0,179.0,12.25701091,1016.3136308,3690.5243575,0.0,646200.84,51500.0,526.0,152.0,12.547589126,1228.5187072,4251.3213158,0.0,712158.81,69680.0,582,186.0,10.220419202,1223.640567,3828.8108065,1,-0.185467495,-0.026895329
Rinvoq,Upadacitinib,Abbvie US LLC,,,,,,,,,,,,,,,,,11105715.5,66044.0,1962.0,1088.0,168.15631246,5660.4054536,10207.459099,0.0,191260329.12,1139400.0,35222.0,7100.0,167.86056619,5430.1382409,26938.074524,0.0,411512943.73,2249515.0,70368,11596.0,182.93407411,5848.0125018,35487.490836,0,0.0897977903,0.043015388
Riomet,Metformin HCl,Sun Pharmaceuti,3597654.48,2740627.0,5657.0,1388.0,1.3127121932,635.96508397,2591.9700865,0.0,4465950.31,3205240.0,6074.0,1512.0,1.3933278974,735.25688344,2953.6708399,0.0,4692784.03,3359816.0,6527.0,1631.0,1.3967384017,718.98024054,2877.2434273,0.0,3168141.52,2245093.0,4294.0,1164.0,1.4111404383,737.80659525,2721.7710653,0.0,429039.88,295787.0,598,254.0,1.450502828,717.45799331,1689.1333858,0,0.0278940272,0.0252676754
Risedronate Sodium,Risedronate Sodium,Teva USA,10885638.32,410685.723,64211.0,20949.0,43.279763703,169.52918223,519.6256776,0.0,12246714.58,401628.276,68172.0,21140.0,54.036602121,179.64434929,579.31478619,0.0,12222671.85,416050.0,69952.0,23822.0,52.5786508,174.72941231,513.08336202,0.0,9423037.38,164877.937,50227.0,17212.0,73.783808034,187.60900273,547.46905531,0.0,7636910.43,118201.0,41634,16645.0,72.731281254,183.42965917,458.8110802,0,-0.01426501,0.1385683034
Risedronate Sodium,Risedronate Sodium,Sun Pharmaceuti,1764036.56,100262.0,13129.0,4686.0,17.594268616,134.36183715,376.44826291,0.0,1837767.5,93111.0,12390.0,4106.0,19.737383338,148.32667474,447.58097906,0.0,1575756.03,95335.0,11577.0,4641.0,16.528620444,136.11091215,339.52941823,0.0,1764385.03,117784.9,13645.0,4652.0,14.979721764,129.30634152,379.27451204,1.0,1703197.52,137995.0,15346,5275.0,12.342458205,110.9864147,322.88104645,1,-0.176055577,-0.084817701
Risedronate Sodium,Risedronate Sodium,Sun Pharma Glob,4791518.54,45347.0,24585.0,8829.0,105.6634075,194.89601546,542.70229245,0.0,4117228.08,37510.0,18217.0,5579.0,109.76347854,226.01021463,737.98675031,0.0,3704772.47,40129.0,18081.0,6178.0,92.321574672,204.89864886,599.6718145,0.0,3530227.16,38177.0,15689.0,5334.0,92.469999214,225.01288546,661.83486314,0.0,3742804.54,47584.0,18894,7884.0,78.656786735,198.0948735,474.7342136,0,-0.149380476,-0.071134362
Risedronate Sodium,Risedronate Sodium,Macleods Pharma,2191377.59,167262.859,14119.0,6842.0,16.222924615,155.20770522,320.28319059,0.0,4671488.78,350390.144,33965.0,10520.0,15.414827592,137.53831238,444.05786882,0.0,4586430.39,396832.054,40640.0,13371.0,13.542266549,112.85507849,343.01326677,1.0,5697077.49,513141.422,51180.0,14866.0,12.91831119,111.31452696,383.2286755,1.0,5500275.46,630533.286,56841,18527.0,10.129425591,96.765986876,296.8789043,1,-0.215886238,-0.111077463
Risedronate Sodium,Risedronate Sodium,Greenstone LLC.,,,,,,,,,7683.43,85.0,43.0,40.0,90.393294118,178.6844186,192.08575,0.0,548214.77,8036.0,3305.0,1828.0,90.144579596,165.87436309,299.89867068,0.0,1532305.82,20627.0,8583.0,3963.0,81.803898652,178.52799953,386.65299521,0.0,2902920.68,53553.07,16924,6578.0,72.721958452,171.52686599,441.30749164,0,-0.111020872,-0.069942532
Risedronate Sodium,Risedronate Sodium,Aurobindo Pharm,3239146.14,36271.0,17134.0,7001.0,96.037554701,189.04786623,462.66906728,0.0,4262796.04,44163.0,23183.0,7729.0,97.525826389,183.8759453,551.53267434,0.0,3622556.13,43404.0,21230.0,7706.0,84.68313364,170.63382619,470.09552686,0.0,2806218.05,31602.968,14638.0,5659.0,90.989996214,191.70775038,495.88585439,0.0,4081158.34,55005.071,22860,11346.0,74.997409889,178.52836133,359.70018861,0,-0.175762029,-0.059949266
Risedronate Sodium,Risedronate Sodium,Apotex Corp,15813096.29,245045.863,84449.0,24096.0,86.741421089,187.25024914,656.2539961,0.0,15169448.41,260385.334,79401.0,23665.0,81.26267616,191.04858138,641.00775026,0.0,11979596.22,259966.965,71957.0,25614.0,65.344704736,166.48270801,467.69720543,0.0,12639064.5,400817.212,74210.0,23014.0,54.76636689,170.31484301,549.19025376,0.0,7850846.43,345768.286,56608,21737.0,40.819325074,138.68793156,361.17433086,0,-0.254664361,-0.171753095
Risedronate Sodium,Risedronate Sodium,Actavis/Greenst,8134247.64,301807.287,50049.0,20384.0,49.88858632,162.52567764,399.05061028,0.0,2839223.1,134288.0,17367.0,7311.0,42.419225198,163.48379686,388.34948707,0.0,1897363.0,105722.968,13043.0,6086.0,28.295715315,145.46983056,311.75862636,0.0,338471.66,18163.5,2698.0,1399.0,22.524760583,125.45280208,241.93828449,0.0,28386.0,1605.0,263,181.0,22.802904332,107.93155894,156.82872928,1,0.0123483554,-0.177762572
Risedronate Sodium Dr,Risedronate Sodium,Sun Pharmaceuti,,,,,,,,,,,,,,,,,426731.54,11037.0,1138.0,768.0,38.66372565,374.98377856,555.64002604,0.0,1215164.05,34330.0,3489.0,1170.0,35.39656423,348.28433649,1038.6017521,0.0,1186279.25,34449.0,3473,1182.0,34.435810909,341.57191189,1003.6203469,0,-0.027142559,-0.056257948
Risedronate Sodium Dr,Risedronate Sodium,Northstar Rx Ll,,,,,,,,,,,,,,,,,,,,,,,,,574164.75,16697.0,2305.0,708.0,34.387300114,249.09533623,810.96716102,0.0,475776.7,14249.0,1989,590.0,33.390181767,239.20397185,806.40118644,0,-0.028996704,-0.028996704
Risedronate Sodium Dr,Risedronate Sodium,Greenstone LLC.,,,,,,,,,4430671.85,128583.0,17004.0,5697.0,34.457679864,260.56644613,777.72017729,0.0,5877404.43,170283.0,22518.0,6044.0,34.515509064,261.00916733,972.43620615,0.0,3837438.85,115766.0,14769.0,4098.0,33.148237393,259.83064866,936.41748414,0.0,3307538.36,101940.0,12482,3544.0,32.445932509,264.98464669,933.27831828,0,-0.021186794,-0.019852561
